FECHA (YYMMDD),no2,station,o3,nox,mp10,no,mp2.5,dirviento,tamb,so2,velviento,hrel,co
1/7/2019,2.58,liceo polivalente,4,4.14713,10,1.6702,2,282.002,12.51,,0.484628,95.25,
1/8/2019,1.15,liceo polivalente,5,1.55468,8,1.2342,2,19.42,13.67,,2.94832,93.42,
1/9/2019,3.16,liceo polivalente,6,4.21581,15,1.39382,5,41.71,12.98,1.93,2.258,100,
1/10/2019,5.83,liceo polivalente,7,7.46336,20,1.86763,5,177.7,11.43,3.44,5.314,53.07,
1/11/2019,6.12,liceo polivalente,6,8.46742,23,2.59953,8,233.1,12.44,3.21,1.816,81.26,
1/12/2019,5.26,liceo polivalente,3,7.57389,18,2.4154,6,45.75,9.668,2.86,0.8575,98.2,
1/13/2019,4.78,liceo polivalente,4,6.41102,21,1.99032,7,210.2,14.35,2.82,0.7203,88.42,
1/14/2019,2.4,liceo polivalente,6,2.08012,22,1.30977,6,55.15,12.38,1.84,0.3123,98.47,
1/15/2019,5.44,liceo polivalente,6,6.55322,27,2.22282,8,54.42,13.03,3.52,1.155,99.97,
1/16/2019,4.79,liceo polivalente,5,6.12403,32,2.13799,6,245.2,14.25,2.7,3.514,87.58,
1/17/2019,8.89,liceo polivalente,3,13.9594,44,5.16455,11,241.7,12.32,5.15,3.36,81.08,
1/18/2019,8.13,liceo polivalente,7,12.4343,57,4.58344,16,238.2,14.54,4.75,2.819,86.53,
1/19/2019,1.18,liceo polivalente,9,1.65779,32,1.29616,9,48.58,13.74,1.1,3.808,91.05,
1/20/2019,3.8,liceo polivalente,3,5.55404,21,2.13372,8,332.5,13.14,2.59,0.7039,97.58,
1/21/2019,5.74,liceo polivalente,4,8.90024,33,3.22429,8,227.6,12.8,2.99,1.844,93.35,
1/22/2019,6.95,liceo polivalente,4,11.2541,40,4.33573,10,232.3,11.88,3.49,3.165,86.6,
1/23/2019,8.79,liceo polivalente,8,14.9478,51,6.45257,17,229.3,13.26,4.73,2.516,81.58,
1/24/2019,7.82,liceo polivalente,9,13.1647,51,5.71545,19,244.2,13.18,4.86,1.599,81.21,
1/25/2019,7.81,liceo polivalente,4,13.7518,38,5.99719,9,257.9,12.63,4.42,0.8389,94.6,
1/26/2019,5.94,liceo polivalente,6,9.85017,42,4.0498,11,227,17.19,4.89,2.875,69.03,
1/27/2019,6.96,liceo polivalente,5,10.1841,39,3.23026,10,239.4,11.95,4.27,3.088,84.7,
1/28/2019,9.56,liceo polivalente,5,16.2625,45,6.7006,13,237,11.95,6.64,2.867,80.77,
1/29/2019,7.64,liceo polivalente,6,14.479,41,7.01113,12,235.3,14.62,4.64,2.731,86.12,
1/30/2019,7.91,liceo polivalente,4,13.1851,39,5.27664,11,227.9,13.33,4.44,0.9207,95.97,
1/31/2019,11.6,liceo polivalente,6,18.0074,58,6.40318,15,226.9,12.34,7.63,2.759,79.22,
2/1/2019,11.8,liceo polivalente,5,20.1732,57,8.36902,18,227,14.13,9.52,2.5,80.85,
2/2/2019,3.09,liceo polivalente,7,4.72047,34,2.1056,9,242.6,15.65,1.43,1.275,82.05,
2/3/2019,1.07,liceo polivalente,7,1.0989,20,1,8,46.37,11.99,1.05,4.228,100,
2/4/2019,1.26,liceo polivalente,8,2.1864,9,1.7383,2,33.2061,13.66,1.1,2.0464,100,
2/5/2019,8.5,liceo polivalente,7,12.3597,33,3.85661,12,224.9,13.87,4.56,1.05788,100,
2/6/2019,8.2,liceo polivalente,5,13.7437,49,5.54156,13,222.1,13.81,3.53,1.656,97.55,
2/7/2019,9.62,liceo polivalente,6,13.9106,47,4.30276,12,218,14.51,4.66,2.627,82.02,
2/8/2019,11.38,liceo polivalente,6,16.4884,53,5.10835,14,225.6,13.48,6.15,2.005,82.25,
2/9/2019,9.91,liceo polivalente,7,14.0306,48,4.1246,13,232.9,13.01,5.78,2.778,83.62,
2/10/2019,6.31,liceo polivalente,4,10.996,27,4.70856,12,235.2,14.69,4.61,3.062,88.38,
2/11/2019,4.28,liceo polivalente,9,7.91891,52,3.8699,7,245.4,12.52,3.51,3.677,91.35,
2/12/2019,1.43,liceo polivalente,13,2.09727,66,1.2893,8,171.3,19.13,1.36,7.54,29.12,
2/13/2019,1.65,liceo polivalente,13,2.29348,37,1.2823,9,47.55,15.12,1.18,4.396,90.28,
2/14/2019,16.44,liceo polivalente,15,20.8168,198,4.37945,145,210.662,13.04,4.73,1.32773,97.58,
2/15/2019,5.31,liceo polivalente,,6.50692,103,1.61134,39,206.6,16.95,2.49,0.6299,74.62,
2/16/2019,2.66,liceo polivalente,,3.22498,25,1.24817,8,37.83,15.18,1.11,3.475,95.38,
2/17/2019,4.33,liceo polivalente,9,5.63184,24,1.48595,11,232.5,15.92,2.15,1.452,89,
2/18/2019,5.23,liceo polivalente,6,8.38676,30,3.31503,16,226.3,13.58,2.16,0.7201,99.85,
2/19/2019,4.35,liceo polivalente,2,8.54878,14,4.46055,5,206.2,14.59,2.35,0.6042,97.25,
2/20/2019,3.55,liceo polivalente,2,6.80458,13,3.51516,6,236.1,16.21,2.45,1.34,100,
2/21/2019,1.54,liceo polivalente,2,3.28349,7,2.30967,2,99.63,16.98,1.43,0.3909,99.1,
2/22/2019,1.67,liceo polivalente,,3.32841,9,2.07186,2,334.288,16.02,1.56,0.312933,100,
2/23/2019,4.97,liceo polivalente,,10.9001,33,5.94126,7,241,15.96,2.62,2.868,97.65,
2/24/2019,5.91,liceo polivalente,6,10.3469,27,4.51838,9,234.8,13.56,3.16,2.683,72.37,
2/25/2019,5.44,liceo polivalente,8,9.1259,35,3.91172,8,207.4,14.1,2.39,3.872,50.23,
2/26/2019,7.08,liceo polivalente,7,10.4564,42,3.42353,10,216.2,12.19,3.32,2.008,84.78,
2/27/2019,9.76,liceo polivalente,6,17.2931,46,7.55116,18,225.573,12.24,4.25,2.55773,93.9,
2/28/2019,1.41,liceo polivalente,7,2.39035,22,1.52042,8,40.5656,11.61,1.42,1.03956,99.65,
3/1/2019,6.31,liceo polivalente,5,12.2311,34,6.02979,11,52.67,12.51,2.99,0.6599,100,
3/2/2019,4.33,liceo polivalente,8,7.00588,29,2.79827,9,230.1,13.29,2.45,2.636,85.25,
3/3/2019,4.82,liceo polivalente,6,7.11597,21,2.40673,7,234.054,12.46,2.35,3.05,83.45,
3/4/2019,6.55,liceo polivalente,8,11.6709,23,5.22498,7,227.1,12.43,2.35,2.89,84.58,
3/5/2019,4.13,liceo polivalente,10,6.3195,26,2.37907,7,225.8,11.59,1.82,1.573,74.4,
3/6/2019,4.92,liceo polivalente,7,7.83789,19,3.36805,8,215.5,11.8,2,1.048,87.88,
3/7/2019,4.82,liceo polivalente,6,8.08151,18,3.50678,6,40.24,14.57,2.14,2.93,100,
3/8/2019,5.31,liceo polivalente,9,12.0776,31,7.01411,7,200.6,15.46,2.5,3.81,62.45,
3/9/2019,1.14,liceo polivalente,13,1.51635,25,1.17485,8,53.26,13.1,1.33,3.847,91.22,
3/10/2019,1.67,liceo polivalente,12,1.94357,23,1.11699,8,37.17,13.62,1.32,1.3222,98.2,
3/11/2019,5.08,liceo polivalente,7,8.26251,24,3.61179,10,194.74,12.99,2,1.0084,97.25,
3/12/2019,6.73,liceo polivalente,7,13.0865,30,6.55089,13,18.5258,12.15,2.96,0.586401,100,
3/13/2019,9.65,liceo polivalente,5,15.9127,37,6.26337,14,228.6,12.54,3.62,2.564,98.9,
3/14/2019,11.63,liceo polivalente,5,21.2527,37,9.62531,12,237.7,12.09,5.15,2.597,87.33,
3/15/2019,11.55,liceo polivalente,5,19.9792,51,8.42767,15,235.165,11.28,3.92,1.209,93.72,
3/16/2019,6.22,liceo polivalente,6,10.7556,25,4.539,11,221.965,12.5,2.79,1.65571,93.47,
3/17/2019,3.81,liceo polivalente,7,5.73962,19,1.93969,8,59.81,11.55,2.59,1.015,100,
3/18/2019,6.67,liceo polivalente,8,10.6628,42,4.05815,12,232.1,12.51,2.42,1.577,95.12,
3/19/2019,8.11,liceo polivalente,7,12.4777,36,4.37232,10,237.5,9.44299,2.83,1.831,80.29,
3/20/2019,11.35,liceo polivalente,5,19.2445,40,7.89108,14,241.4,9.683,5.22,2.52,86.53,
3/21/2019,10.47,liceo polivalente,5,18.6068,36,8.13637,14,232.7,10.11,4.12,2.24,83.78,
3/22/2019,9.34,liceo polivalente,4,16.7606,29,7.42543,11,219.9,11.89,3.59,1.119,99.42,
3/23/2019,8.84,liceo polivalente,5,14.5793,29,5.73954,11,230.7,11.6,3.47,1.908,95,
3/24/2019,10.14,liceo polivalente,6,15.0305,36,4.89282,16,228.7,11.19,4.09,1.815,90.3,
3/25/2019,7.46,liceo polivalente,8,14.1367,49,6.67717,26,229.048,10.67,2.77,1.82464,92.92,
3/26/2019,2.7,liceo polivalente,10,5.0246,26,2.44854,10,95.5446,9.67,1.39,0.109834,94.62,
3/27/2019,2.26,liceo polivalente,20,3.26937,21,1.42472,11,44.9001,10.5,1.29,3.93247,100,
3/28/2019,6.4,liceo polivalente,11,8.85945,39,2.75932,15,27.82,11.76,1.6,1.30944,94.22,
3/29/2019,9.78,liceo polivalente,9,13.9521,55,4.16729,31,206.725,11.62,1.84,1.05739,92.58,
3/30/2019,6.14,liceo polivalente,14,8.37755,57,2.24646,37,211.9,10.38,1.86,1.753,96.45,
3/31/2019,2.23,liceo polivalente,15,2.78912,28,1.03101,13,51.07,12.26,1.41,5.927,93.97,
4/1/2019,12.34,liceo polivalente,6,20.4371,37,8.09473,15,229.2,12.11,2.84,2.153,100,
4/2/2019,15.2,liceo polivalente,3,30.33,51,15.1329,15,224.1,13.16,6.72,1.718,86.95,
4/3/2019,5.88,liceo polivalente,9,11.6144,29,5.86052,13,208,12.3,1.92,0.5592,96.03,
4/4/2019,8.19,liceo polivalente,8,15.2881,31,7.10598,11,213,11.65,1.7,1.877,90.72,
4/5/2019,13.49,liceo polivalente,8,21.4744,43,8.02934,16,208,11.32,3.06,2.31557,66.8101,
4/6/2019,14.51,liceo polivalente,6,23.1572,53,8.64616,24,233.5,11.63,4.3,2.383,90.03,
4/7/2019,7.46,liceo polivalente,11,9.51532,34,2.10582,16,231.976,12.09,2.45,2.55128,94.6,
4/8/2019,3.23,liceo polivalente,8,4.57785,20,1.66107,11,45.27,9.95,1.34,0.954,100,
4/9/2019,7.74,liceo polivalente,6,12.0954,27,4.36139,11,42.77,7.492,1.47,0.4975,100,
4/10/2019,11.36,liceo polivalente,4,18.54,37,7.17886,18,218.1,13,2.74,1.412,100,
4/11/2019,10.34,liceo polivalente,4,16.5505,48,6.2071,23,225.961,11.17,2.52,2.08001,100,
4/12/2019,2.03,liceo polivalente,9,3.40074,16,1.58145,8,41.26,10.18,1.08,1.514,100,
4/13/2019,5.12,liceo polivalente,8,7.051,34,2.33082,19,55.8,10.65,1.27,2.974,100,
4/14/2019,9,liceo polivalente,6,12.5281,37,3.52924,20,81.2722,8.366,2.15,0.0864375,100,
4/15/2019,9.57,liceo polivalente,7,16.0321,38,6.5438,18,229.256,10.46,1.96,1.7896,88,
4/16/2019,14.38,liceo polivalente,3,24.8002,52,10.421,31,224.6,9.27701,2.82,1.406,95.55,
4/17/2019,12.8,liceo polivalente,3,24.7704,45,11.9716,22,220.4,10.3,2.85,1.12449,100,
4/18/2019,5.15,liceo polivalente,6,11.7135,23,6.57911,13,230.158,13.32,1.57,1.13981,100,
4/19/2019,1.32,liceo polivalente,10,2.05937,8,1.00704,4,15.89,11.39,1.05,1.03761,100,
4/20/2019,5.98,liceo polivalente,6,7.77547,30,1.79954,23,217.534,10.88,1.79,0.261542,100,
4/21/2019,6.45,liceo polivalente,9,7.72655,35,1.27653,25,268.4,12.03,1.72,1.27576,97.25,
4/22/2019,9.23,liceo polivalente,7,12.8387,49,3.6101,35,240.928,10.46,2.11,1.56519,96.8,
4/23/2019,6.43,liceo polivalente,7,9.60216,56,3.17353,34,202.5,10.53,1.13,2.34462,91.55,
4/24/2019,5.58,liceo polivalente,10,8.1588,54,2.57982,27,56.41,10.98,1.06,0.6052,86.72,
4/25/2019,8.25,liceo polivalente,14,10.5662,66,2.31669,47,216.76,10.56,1.32,0.397901,91.1,
4/26/2019,8.31,liceo polivalente,14,12.2358,69,3.92789,48,62.735,10.23,1.5,0.332124,94.62,
4/27/2019,4.99,liceo polivalente,9,6.9105,38,1.93563,20,85.8551,10.59,1.17,0.335145,100,
4/28/2019,5.36,liceo polivalente,8,7.70667,20,2.43658,10,50.24,14.1,1.82,1.893,92.03,
4/29/2019,7.53,liceo polivalente,8,11.6455,24,4.16008,24,228.6,9.965,1.99,1.084,100,
4/30/2019,11.77,liceo polivalente,8,20.701,38,8.93271,28,250.8,8.67799,2.64,1.006,82.62,
5/1/2019,6.59,liceo polivalente,9,9.12289,28,2.57737,15,234.9,8.94501,1.92,1.508,84.88,
5/2/2019,1.45,liceo polivalente,13,2.34899,10,1.20131,2,53.14,12.85,1.08,3.753,98.35,
5/3/2019,1.27,liceo polivalente,15,2.06657,5,1.2635,1,39.92,13.91,1.03,3.441,100,
5/4/2019,1.11,liceo polivalente,13,1.63425,7,1.10715,2,41.02,13.12,1.05,6.252,100,
5/5/2019,6.75,liceo polivalente,7,10.2287,32,3.52668,19,53.36,12.32,1.87,0.8345,100,
5/6/2019,9.04,liceo polivalente,3,15.4599,36,6.42134,22,220.9,10.92,1.8,1.11666,100,
5/7/2019,9.39,liceo polivalente,2,16.2057,37,6.81862,25,185.069,11.2,1.82,0.680701,100,
5/8/2019,5.97,liceo polivalente,5,9.11414,39,3.23788,23,192.646,9.463,1.45,2.278,96.08,
5/9/2019,5.52,liceo polivalente,8,8.49072,41,2.9717,28,36.99,7.96,1.22,0.8344,99.22,
5/10/2019,10.23,liceo polivalente,6,18.6956,64,8.468,38,174.244,9.125,1.91,1.44578,95.97,
5/11/2019,10.2,liceo polivalente,5,16.4153,41,6.27718,27,179.666,9.103,2.27,0.560701,100,
5/12/2019,7.65,liceo polivalente,5,11.8197,34,4.17138,23,218.187,12.86,2.6,0.142249,100,
5/13/2019,14.54,liceo polivalente,7,25.716,62,11.3855,31,222.1,12.82,3.85,2.90368,75.8199,
5/14/2019,13.89,liceo polivalente,,22.032,67,8.17773,41,218.8,11.56,2.51,1.675,62.45,
5/15/2019,4.17,liceo polivalente,,5.7314,42,1.73896,26,240.9,12.67,1.25,1.128,44.51,
5/16/2019,1.75,liceo polivalente,23,2.57496,27,1.32857,10,50.28,11.64,1.1,4.16,90.42,
5/17/2019,6.8,liceo polivalente,14,10.0273,40,3.69899,22,49.84,11.87,1.26,6.452,100,
5/18/2019,8.42,liceo polivalente,10,11.121,50,2.72015,32,217.823,9.065,1.4,0.814501,100,
5/19/2019,6.7,liceo polivalente,10,8.17828,32,1.49723,20,211.838,6.803,1.8,0.934201,94.17,
5/20/2019,9.88,liceo polivalente,8,13.9349,41,4.0589,30,242.451,8.45801,2.09,1.08341,96.8,
5/21/2019,6.12,liceo polivalente,10,8.10904,35,1.99569,25,152.844,7.662,1.74,0.673701,86.53,
5/22/2019,11.95,liceo polivalente,10,20.8654,64,9.03946,47,194.963,11.29,2.21,1.54727,58.05,
5/23/2019,17.02,liceo polivalente,8,28.5792,104,11.5573,82,219,6.824,3.25,0.8928,98.08,
5/24/2019,16.34,liceo polivalente,12,26.1369,133,9.80051,110,220.3,7.399,1.65,0.7508,96.8,
5/25/2019,6.54,liceo polivalente,16,8.23207,76,1.70214,60,200.9,8.41299,1.15,1.103,86.25,
5/26/2019,1.29,liceo polivalente,23,2.04758,18,1,9,103.4,11.1,1,0.7996,82.17,
5/27/2019,3.11,liceo polivalente,20,4.34178,27,1.33012,19,43.35,11.74,1,2.53543,100,
5/28/2019,6.51,liceo polivalente,16,10.2907,31,3.84505,13,43.97,8.76801,1.02,0.6084,100,
5/29/2019,1.88,liceo polivalente,19,2.60595,15,1.09568,4,128.2,13.22,1,2.037,68.12,
5/30/2019,1.15,liceo polivalente,20,1.31317,23,1.06721,4,54.02,13.2,1,9.40401,82.73,
5/31/2019,1.14,liceo polivalente,22,1.27618,23,1.0281,5,49.27,13.21,1,5.577,91.53,
6/1/2019,1,liceo polivalente,21,1,25,1,5,32.8701,12.56,,3.6024,100,
6/2/2019,3.33,liceo polivalente,17,4.41736,32,1.8191,22,41.49,11.94,,4.552,100,
6/3/2019,4.26,liceo polivalente,9,6.19476,29,2.33435,17,35.49,11.04,1,0.8229,100,
6/4/2019,1.2,liceo polivalente,16,1.44091,21,1.00733,5,49.22,11.58,1,2.119,100,
6/5/2019,1.38,liceo polivalente,20,1.68773,6,1.0652,1,41.6,12.55,1,3.383,100,
6/6/2019,2.22,liceo polivalente,20,2.79212,26,1.17628,9,32.53,12.31,1.02,2.842,99.78,
6/7/2019,11.2,liceo polivalente,11,17.4509,51,6.41277,35,70.41,8.127,1.35,0.7043,99.97,
6/8/2019,10.87,liceo polivalente,9,14.8099,61,4.03114,52,232.456,6.99,1.66,1.05236,95.47,
6/9/2019,1.93,liceo polivalente,14,2.36505,22,1,19,75.48,9.78799,1.02,0.5823,100,
6/10/2019,4.86,liceo polivalente,13,6.35595,34,1.76258,24,113.023,9.35001,1.04,0.317114,100,
6/11/2019,,liceo polivalente,,,,,,195.163,9.09,,2.279,67.48,
6/12/2019,,liceo polivalente,,,,,,53,12.64,,8.19299,94.3,
6/13/2019,1.57,liceo polivalente,20,1.97939,14,1.27595,5,318,9.5,1.02,1.78,87.4,
6/14/2019,1.3,liceo polivalente,19,1.67693,10,1.09446,8,131.8,7.666,1.03,2.437,97.58,
6/15/2019,3.11,liceo polivalente,12,4.24233,26,1.58763,21,181.4,7.287,1.17,1.756,84.85,
6/16/2019,4.9,liceo polivalente,15,5.75175,40,1.54363,35,167.131,6.965,1.19,0.4276,73.2,
6/17/2019,8.07,liceo polivalente,14,15.7474,50,8.17705,38,164.344,7.107,1.36,0.894801,77.67,
6/18/2019,4.5,liceo polivalente,15,5.96185,26,1.92396,20,49.9501,8.63,1.29,1.9946,88.55,
6/19/2019,4.48,liceo polivalente,18,5.99893,33,1.97686,24,182.28,8.717,1.27,2.32,78.8199,
6/20/2019,2.35,liceo polivalente,,4.675,27,3.08586,17,213.027,9.13699,1.41,0.947101,67.62,
6/21/2019,5.51,liceo polivalente,,7.7486,34,2.93723,24,54.67,10.35,1.08,3.116,92.62,
6/22/2019,7.6,liceo polivalente,13,10.7591,32,3.186,21,126.7,12.35,1.77,1.14632,83.72,
6/23/2019,1.64,liceo polivalente,20,1.92347,17,1,13,13.6367,10.46,1,0.979401,100,
6/24/2019,7.04,liceo polivalente,18,8.81226,32,2.10933,23,58.19,8.61501,1.15,2.069,99.4,
6/25/2019,1.75,liceo polivalente,19,2.02435,17,1.08126,10,135.299,3.222,1.03,0.312444,92.95,
6/26/2019,1.08,liceo polivalente,25,1.29362,8,1.19602,1,29.06,10.48,1,3.296,81.29,
6/27/2019,,liceo polivalente,,,,,,35.81,11.45,,5.763,100,
6/28/2019,,liceo polivalente,,,,,,153.9,9.02499,,1.062,100,
6/29/2019,7.23,liceo polivalente,3,48.4926,33,41.2637,28,181.3,9.342,,0.6463,91.62,
6/30/2019,6.15,liceo polivalente,3,37.0718,38,30.9197,33,3.25939,4.407,,0.363705,99.12,
7/1/2019,7.68,liceo polivalente,5,26.8051,40,19.1291,34,207.1,5.458,,2.516,85.22,
7/2/2019,5.62,liceo polivalente,7,20.004,41,14.3973,35,53.26,8.092,,2.791,88.38,
7/3/2019,5.34,liceo polivalente,6,15.9613,35,11.866,30,226.3,7.09,,0.8326,92.15,
7/4/2019,5.93,liceo polivalente,8,19.3467,28,13.4159,23,251.4,8.467,1.03,0.4962,100,
7/5/2019,5.09,liceo polivalente,11,13.7967,18,8.71141,8,226.444,6.685,1,3.293,69.76,
7/6/2019,2.06,liceo polivalente,16,5.44657,15,3.73512,8,169.6,16.77,1,6.373,28.71,
7/7/2019,1.33,liceo polivalente,19,3.80106,20,3.28196,10,51.66,12.54,1,6.134,78.28,
7/8/2019,1.31,liceo polivalente,19,3.45181,11,2.66002,4,57.64,11.96,1,1.066,71.98,
7/9/2019,2.25,liceo polivalente,16,5.71432,7,3.46297,3,51.39,10.95,1,5.535,100,
7/10/2019,2.4,liceo polivalente,17,6.25294,11,3.85592,7,50.79,10.66,1,4.813,98.17,
7/11/2019,3.02,liceo polivalente,14,10.4752,14,7.45499,8,45.59,10.27,1,1.638,100,
7/12/2019,2.33,liceo polivalente,19,5.96681,11,3.6415,5,51.04,9.11501,1,1.099,97.95,
7/13/2019,3.46,liceo polivalente,14,12.0641,16,8.60632,11,53.7601,9.75999,1,4.12757,100,
7/14/2019,6.25,liceo polivalente,13,14.6722,41,8.41768,29,51.18,9.45,1,2.644,100,
7/15/2019,10.36,liceo polivalente,7,28.3307,49,17.9662,36,242.335,7.175,1.02,2.04243,97.4,
7/16/2019,6.95,liceo polivalente,9,22.4943,23,15.5424,20,234.527,6.532,1,1.12951,99.62,
7/17/2019,7.14,liceo polivalente,12,17.2986,33,10.1575,30,54.7101,10.55,1,2.13035,97.85,
7/18/2019,9.99,liceo polivalente,8,29.9037,51,19.9116,40,168.3,6.399,1,0.996,91.7,
7/19/2019,5.42,liceo polivalente,13,15.6684,26,10.2508,17,188,6.125,1,0.4538,96.53,
7/20/2019,2.7,liceo polivalente,18,7.1207,14,4.42484,4,51.54,9.533,1,2.094,90.78,
7/21/2019,4.41,liceo polivalente,19,11.1073,23,6.70218,12,335.654,9.93001,1,3.17653,75.9401,
7/22/2019,9.66,liceo polivalente,7,26.1006,32,16.4427,27,123.552,6.427,,0.4747,88.25,
7/23/2019,8.84,liceo polivalente,9,23.2844,25,14.4433,20,194.1,4.397,1.01,1.636,73.74,
7/24/2019,7.87,liceo polivalente,11,20.2714,23,12.4058,16,213.6,6.138,1.02,1.36,74.99,
7/25/2019,3.82,liceo polivalente,17,8.70564,21,4.88735,14,52.12,8.823,1.14,4.059,86.65,
7/26/2019,11.24,liceo polivalente,7,27.0648,53,15.8282,42,244.428,9.508,1.03,1.55523,93.47,
7/27/2019,5.74,liceo polivalente,11,14.249,30,8.50778,23,207.852,8.049,1,2.11523,94.35,
7/28/2019,1.72,liceo polivalente,20,4.80473,8,3.08446,4,15.03,10.1,1,1.462,80.36,
7/29/2019,1.76,liceo polivalente,17,5.43852,6,3.67826,2,49.2,10.89,,3.459,100,
7/30/2019,2.14,liceo polivalente,14,7.13255,11,5.00352,3,42.97,11.27,,3.68,100,
7/31/2019,6.43,liceo polivalente,10,16.0287,30,9.60118,15,356.5,11.24,1,1.344,100,
8/1/2019,10.56,liceo polivalente,6,24.6123,40,14.057,28,45.45,7.513,1,0.7275,98.17,
8/2/2019,9.06,liceo polivalente,8,18.5977,24,9.54181,14,214.6,6.824,1.01,2.266,85.22,
8/3/2019,12.07,liceo polivalente,6,27.3581,48,15.2903,35,214,7.458,1.18,1.435,65.73,
8/4/2019,10.63,liceo polivalente,6,24.936,47,14.3103,41,230.5,12.04,1.28,2.495,58.3,
8/5/2019,4.73,liceo polivalente,12,11.0078,18,6.28261,13,4.143,5.107,1,0.3763,86.28,
8/6/2019,9.09,liceo polivalente,9,22.6907,38,13.6048,31,34.55,9.342,1,2.456,100,
8/7/2019,10.48,liceo polivalente,6,21.6089,29,11.1283,20,242.5,6.395,1,2.229,90.38,
8/8/2019,10.99,liceo polivalente,6,27.394,47,16.4005,38,228.4,5.231,1.05,1.331,89.5,
8/9/2019,11.74,liceo polivalente,5,26.8092,48,15.0716,41,196.7,5.742,1.03,1.119,95.72,
8/10/2019,7.11,liceo polivalente,10,15.8088,22,8.69383,19,213.7,4.662,1,0.6328,96.92,
8/11/2019,3.16,liceo polivalente,15,9.41661,12,6.25368,5,45.83,9.043,1,5.279,99.12,
8/12/2019,8.17,liceo polivalente,8,20.5541,26,12.387,21,53.11,8.194,1,1.055,96.38,
8/13/2019,6.84,liceo polivalente,9,16.4837,18,9.64369,11,210.9,7.796,1,2.967,74.27,
8/14/2019,4.68,liceo polivalente,14,11.0889,30,6.4146,14,221.7,13.32,1,3.478,40.49,
8/15/2019,2.18,liceo polivalente,18,5.78004,21,3.60116,13,41.53,10.63,1,4.185,96.08,
8/16/2019,2.07,liceo polivalente,17,6.06738,18,4.0279,10,52.0101,8.675,1,1.29822,83.97,
8/17/2019,1.95,liceo polivalente,15,7.43687,12,5.49315,5,43.96,9.71001,1,4.465,100,
8/18/2019,7.5,liceo polivalente,7,21.2446,39,13.7397,35,103.126,9.797,1,0.549301,100,
8/19/2019,8.55,liceo polivalente,7,24.696,40,16.1544,32,44.0155,7.59,,0.264363,99.97,
8/20/2019,6.03,liceo polivalente,10,20.0367,28,14.0039,20,222.334,10.12,1,1.88324,78.34,
8/21/2019,9.12,liceo polivalente,6,30.2945,41,21.174,33,347.3,10.2,1,0.4118,91.33,
8/22/2019,11.06,liceo polivalente,7,31.179,52,20.1167,36,218.6,8.455,,1.298,100,
8/23/2019,14.8,liceo polivalente,4,46.8069,80,32.0053,55,168.2,8.73801,,0.5094,88.62,
8/24/2019,9.95,liceo polivalente,5,30.4744,42,20.5275,35,224.2,8.64301,1,0.5494,98.03,
8/25/2019,5.54,liceo polivalente,11,15.0088,28,9.46437,20,229.2,10.29,1,0.7151,99.45,
8/26/2019,5.93,liceo polivalente,11,18.1852,25,12.2572,21,52.3,10.96,,4.439,94.17,
8/27/2019,4.98,liceo polivalente,8,20.8383,17,15.8557,11,176.3,9.842,,0.6687,98.95,
8/28/2019,,liceo polivalente,10,,11,,8,27.55,11.44,,1.273,95.2,
8/29/2019,,liceo polivalente,7,,25,,16,226.9,8.09399,1.11,2.049,90.78,
8/30/2019,,liceo polivalente,5,,34,,23,220.3,5.708,1.05,0.4787,99.9,
8/31/2019,9.22,liceo polivalente,8,19.7838,20,10.5648,13,224.1,7.925,1,2.625,74.53,
9/1/2019,8.17,liceo polivalente,9,16.6112,18,8.44466,11,223.3,8.237,1,3.416,63.35,
9/2/2019,9.64,liceo polivalente,9,19.3971,26,9.76091,16,231,7.361,1,3.287,64.37,
9/3/2019,11.18,liceo polivalente,9,23.635,43,12.4566,28,216.4,7.997,1.08,2.172,45.33,
9/4/2019,5.78,liceo polivalente,16,13.7906,34,8.01518,16,217.3,8.16299,1,1.419,53.16,
9/5/2019,2.92,liceo polivalente,19,7.61581,19,4.69803,9,51.55,10.71,1,4.987,83,
9/6/2019,3.46,liceo polivalente,14,12.6773,16,9.22119,9,62.36,9.035,,0.3297,97.67,
9/7/2019,4.32,liceo polivalente,13,15.1027,15,10.787,9,31.05,9.53799,,1.13,100,
9/8/2019,2.87,liceo polivalente,16,10.5382,14,7.67,11,88.6801,5.738,,0.2773,99.28,
9/9/2019,3.54,liceo polivalente,18,10.7807,9,7.24396,6,57.1,8.31799,,7.304,98.9,
9/10/2019,7.54,liceo polivalente,8,26.6511,35,19.1147,29,138,9.918,,1.77,91.1,
9/11/2019,7.98,liceo polivalente,7,27.489,37,19.5042,30,214.9,9.22501,,0.6211,100,
9/12/2019,10.43,liceo polivalente,4,31.2425,36,20.8089,22,204.6,7.259,,1.071,100,
9/13/2019,9.53,liceo polivalente,4,31.649,36,22.1184,23,224.2,7.323,,0.9736,99.72,
9/14/2019,2.66,liceo polivalente,11,15.7338,9,13.1485,5,249.2,10.11,1,1.231,100,
9/15/2019,6.32,liceo polivalente,8,22.9655,17,16.6814,11,28.37,9.998,1,2.762,100,
9/16/2019,6.22,liceo polivalente,9,18.907,17,12.6862,9,229.1,5.81,,1.8,84.22,
9/17/2019,7.73,liceo polivalente,8,25.7748,23,18.0413,14,226.9,11.05,,4.126,48.55,
9/18/2019,6.39,liceo polivalente,7,21.4065,18,15.0199,12,249.1,8.86,,3.201,95.92,
